sale_id,sale_date,customer_name,email,region_name,product_name,category,quantity,sale_amount
781,2023-02-19,Ravi Chopra,ravi.chopra@example.com,North,Keyboard,Accessories,1,1500.0
816,2023-06-14,Amit Singh,amit.singh@example.com,North,Keyboard,Accessories,5,7500.0
819,2024-03-03,Neha Singh,neha.singh@example.com,North,Keyboard,Accessories,4,6000.0
875,2023-07-25,Ravi Sharma,ravi.sharma@example.com,North,Keyboard,Accessories,1,1500.0
987,2023-07-25,Karan Reddy,karan.reddy@example.com,North,Keyboard,Accessories,3,4500.0
100,2024-03-24,Arjun Chopra,arjun.chopra@example.com,Central,Mouse,Accessories,2,1400.0
104,2024-01-04,Priya Chopra,priya.chopra@example.com,Central,Mouse,Accessories,1,700.0
123,2023-01-30,Rahul Reddy,rahul.reddy@example.com,Central,Mouse,Accessories,5,3500.0
183,2024-08-27,Ravi Sharma,ravi.sharma@example.com,Central,Mouse,Accessories,3,2100.0
212,2024-11-23,Neha Chopra,neha.chopra@example.com,Central,Mouse,Accessories,1,700.0
216,2024-03-10,Amit Gupta,amit.gupta@example.com,Central,Mouse,Accessories,4,2800.0
404,2024-06-08,Rahul Reddy,rahul.reddy@example.com,Central,Mouse,Accessories,2,1400.0
476,2024-09-03,Karan Mehta,karan.mehta@example.com,Central,Mouse,Accessories,4,2800.0
571,2023-05-22,Sneha Kumar,sneha.kumar@example.com,Central,Mouse,Accessories,4,2800.0
615,2024-11-08,Sneha Reddy,sneha.reddy@example.com,Central,Mouse,Accessories,4,2800.0
653,2023-10-19,Sneha Sharma,sneha.sharma@example.com,Central,Mouse,Accessories,4,2800.0
679,2024-10-14,Priya Patel,priya.patel@example.com,Central,Mouse,Accessories,5,3500.0
790,2024-09-25,Arjun Chopra,arjun.chopra@example.com,Central,Mouse,Accessories,5,3500.0
803,2023-11-15,Amit Singh,amit.singh@example.com,Central,Mouse,Accessories,2,1400.0
826,2024-09-23,Amit Reddy,amit.reddy@example.com,Central,Mouse,Accessories,2,1400.0
887,2023-03-28,Ravi Gupta,ravi.gupta@example.com,Central,Mouse,Accessories,3,2100.0
891,2024-05-29,Pooja Verma,pooja.verma@example.com,Central,Mouse,Accessories,3,2100.0
980,2023-05-30,Amit Mehta,amit.mehta@example.com,Central,Mouse,Accessories,1,700.0
9,2023-12-16,Rahul Sharma,rahul.sharma@example.com,West,Mouse,Accessories,3,2100.0
18,2023-05-16,Karan Reddy,karan.reddy@example.com,West,Mouse,Accessories,3,2100.0
43,2024-04-14,Neha Singh,neha.singh@example.com,West,Mouse,Accessories,2,1400.0
44,2024-08-01,Neha Chopra,neha.chopra@example.com,West,Mouse,Accessories,5,3500.0
50,2023-04-24,Amit Singh,amit.singh@example.com,West,Mouse,Accessories,4,2800.0
71,2024-12-26,Ravi Singh,ravi.singh@example.com,West,Mouse,Accessories,3,2100.0
77,2023-08-24,Rahul Gupta,rahul.gupta@example.com,West,Mouse,Accessories,1,700.0
93,2024-03-13,Karan Singh,karan.singh@example.com,West,Mouse,Accessories,4,2800.0
133,2023-09-03,Arjun Reddy,arjun.reddy@example.com,West,Mouse,Accessories,3,2100.0
170,2023-02-22,Rahul Reddy,rahul.reddy@example.com,West,Mouse,Accessories,2,1400.0
184,2023-10-12,Pooja Chopra,pooja.chopra@example.com,West,Mouse,Accessories,3,2100.0
198,2024-10-02,Karan Singh,karan.singh@example.com,West,Mouse,Accessories,3,2100.0
251,2024-03-21,Pooja Singh,pooja.singh@example.com,West,Mouse,Accessories,4,2800.0
257,2024-11-28,Arjun Iyer,arjun.iyer@example.com,West,Mouse,Accessories,1,700.0
281,2023-12-22,Simran Gupta,simran.gupta@example.com,West,Mouse,Accessories,1,700.0
302,2024-10-05,Arjun Chopra,arjun.chopra@example.com,West,Mouse,Accessories,4,2800.0
330,2024-11-17,Pooja Reddy,pooja.reddy@example.com,West,Mouse,Accessories,1,700.0
375,2024-09-04,Amit Reddy,amit.reddy@example.com,West,Mouse,Accessories,1,700.0
437,2023-11-25,Amit Gupta,amit.gupta@example.com,West,Mouse,Accessories,2,1400.0
474,2024-10-12,Karan Mehta,karan.mehta@example.com,West,Mouse,Accessories,4,2800.0
507,2023-11-15,Amit Iyer,amit.iyer@example.com,West,Mouse,Accessories,4,2800.0
521,2024-03-26,Karan Singh,karan.singh@example.com,West,Mouse,Accessories,1,700.0
559,2024-11-15,Arjun Gupta,arjun.gupta@example.com,West,Mouse,Accessories,3,2100.0
611,2023-06-21,Karan Singh,karan.singh@example.com,West,Mouse,Accessories,2,1400.0
661,2023-10-19,Pooja Sharma,pooja.sharma@example.com,West,Mouse,Accessories,4,2800.0
664,2024-08-30,Rahul Verma,rahul.verma@example.com,West,Mouse,Accessories,2,1400.0
681,2023-12-23,Simran Sharma,simran.sharma@example.com,West,Mouse,Accessories,1,700.0
700,2024-11-26,Neha Chopra,neha.chopra@example.com,West,Mouse,Accessories,4,2800.0
702,2024-12-11,Rahul Sharma,rahul.sharma@example.com,West,Mouse,Accessories,5,3500.0
836,2024-12-24,Karan Sharma,karan.sharma@example.com,West,Mouse,Accessories,5,3500.0
877,2023-12-15,Amit Gupta,amit.gupta@example.com,West,Mouse,Accessories,4,2800.0
904,2024-06-20,Karan Singh,karan.singh@example.com,West,Mouse,Accessories,4,2800.0
924,2024-05-02,Simran Mehta,simran.mehta@example.com,West,Mouse,Accessories,3,2100.0
941,2023-07-10,Pooja Chopra,pooja.chopra@example.com,West,Mouse,Accessories,1,700.0
30,2024-06-27,Simran Mehta,simran.mehta@example.com,East,Mouse,Accessories,3,2100.0
58,2023-09-26,Simran Gupta,simran.gupta@example.com,East,Mouse,Accessories,4,2800.0
159,2024-08-31,Arjun Verma,arjun.verma@example.com,East,Mouse,Accessories,4,2800.0
182,2024-11-23,Ravi Iyer,ravi.iyer@example.com,East,Mouse,Accessories,4,2800.0
231,2024-10-11,Ravi Singh,ravi.singh@example.com,East,Mouse,Accessories,1,700.0
235,2024-10-30,Amit Kumar,amit.kumar@example.com,East,Mouse,Accessories,4,2800.0
366,2024-11-15,Amit Gupta,amit.gupta@example.com,East,Mouse,Accessories,4,2800.0
403,2023-05-06,Amit Verma,amit.verma@example.com,East,Mouse,Accessories,1,700.0
405,2024-10-12,Pooja Chopra,pooja.chopra@example.com,East,Mouse,Accessories,2,1400.0
457,2024-12-14,Simran Reddy,simran.reddy@example.com,East,Mouse,Accessories,5,3500.0
546,2023-09-14,Arjun Chopra,arjun.chopra@example.com,East,Mouse,Accessories,2,1400.0
549,2023-02-04,Priya Chopra,priya.chopra@example.com,East,Mouse,Accessories,3,2100.0
551,2024-09-02,Arjun Verma,arjun.verma@example.com,East,Mouse,Accessories,2,1400.0
567,2024-05-06,Karan Singh,karan.singh@example.com,East,Mouse,Accessories,5,3500.0
607,2024-08-18,Neha Reddy,neha.reddy@example.com,East,Mouse,Accessories,5,3500.0
648,2023-11-12,Rahul Verma,rahul.verma@example.com,East,Mouse,Accessories,3,2100.0
678,2023-07-28,Karan Verma,karan.verma@example.com,East,Mouse,Accessories,3,2100.0
690,2024-07-22,Rahul Reddy,rahul.reddy@example.com,East,Mouse,Accessories,3,2100.0
712,2024-09-11,Karan Sharma,karan.sharma@example.com,East,Mouse,Accessories,5,3500.0
764,2023-02-12,Arjun Gupta,arjun.gupta@example.com,East,Mouse,Accessories,1,700.0
773,2024-08-10,Simran Mehta,simran.mehta@example.com,East,Mouse,Accessories,4,2800.0
824,2024-12-08,Karan Mehta,karan.mehta@example.com,East,Mouse,Accessories,5,3500.0
844,2024-02-20,Arjun Patel,arjun.patel@example.com,East,Mouse,Accessories,2,1400.0
909,2024-06-16,Sneha Sharma,sneha.sharma@example.com,East,Mouse,Accessories,2,1400.0
915,2024-11-30,Amit Singh,amit.singh@example.com,East,Mouse,Accessories,2,1400.0
960,2024-09-24,Sneha Verma,sneha.verma@example.com,East,Mouse,Accessories,1,700.0
968,2024-09-11,Karan Mehta,karan.mehta@example.com,East,Mouse,Accessories,4,2800.0
979,2024-03-11,Simran Mehta,simran.mehta@example.com,East,Mouse,Accessories,2,1400.0
991,2024-05-19,Priya Chopra,priya.chopra@example.com,East,Mouse,Accessories,4,2800.0
8,2023-07-03,Amit Gupta,amit.gupta@example.com,South,Mouse,Accessories,1,70000.0
96,2023-08-09,Arjun Verma,arjun.verma@example.com,South,Mouse,Accessories,2,1400.0
114,2023-08-11,Karan Mehta,karan.mehta@example.com,South,Mouse,Accessories,1,700.0
130,2024-12-23,Karan Singh,karan.singh@example.com,South,Mouse,Accessories,1,700.0
152,2024-06-21,Neha Sharma,neha.sharma@example.com,South,Mouse,Accessories,3,2100.0
200,2023-09-25,Sneha Sharma,sneha.sharma@example.com,South,Mouse,Accessories,1,700.0
241,2024-06-07,Karan Singh,karan.singh@example.com,South,Mouse,Accessories,4,2800.0
307,2023-04-21,Neha Sharma,neha.sharma@example.com,South,Mouse,Accessories,3,2100.0
338,2023-05-17,Neha Sharma,neha.sharma@example.com,South,Mouse,Accessories,3,2100.0
351,2024-10-09,Neha Singh,neha.singh@example.com,South,Mouse,Accessories,4,2800.0
352,2023-02-08,Sneha Sharma,sneha.sharma@example.com,South,Mouse,Accessories,2,1400.0
361,2024-12-15,Ravi Chopra,ravi.chopra@example.com,South,Mouse,Accessories,4,2800.0
369,2024-09-05,Karan Mehta,karan.mehta@example.com,South,Mouse,Accessories,3,2100.0
418,2023-12-12,Rahul Reddy,rahul.reddy@example.com,South,Mouse,Accessories,1,700.0
444,2023-11-19,Ravi Sharma,ravi.sharma@example.com,South,Mouse,Accessories,5,3500.0
487,2024-03-02,Ravi Sharma,ravi.sharma@example.com,South,Mouse,Accessories,2,1400.0
498,2023-03-04,Simran Iyer,simran.iyer@example.com,South,Mouse,Accessories,1,700.0
641,2023-05-21,Sneha Verma,sneha.verma@example.com,South,Mouse,Accessories,3,2100.0
721,2023-10-27,Amit Kumar,amit.kumar@example.com,South,Mouse,Accessories,1,700.0
722,2023-02-17,Simran Kumar,simran.kumar@example.com,South,Mouse,Accessories,1,700.0
746,2024-11-12,Priya Kumar,priya.kumar@example.com,South,Mouse,Accessories,5,3500.0
747,2023-06-30,Arjun Gupta,arjun.gupta@example.com,South,Mouse,Accessories,4,2800.0
769,2023-08-25,Priya Reddy,priya.reddy@example.com,South,Mouse,Accessories,1,700.0
787,2024-12-09,Rahul Singh,rahul.singh@example.com,South,Mouse,Accessories,3,2100.0
885,2024-04-03,Priya Kumar,priya.kumar@example.com,South,Mouse,Accessories,1,700.0
913,2024-06-18,Karan Chopra,karan.chopra@example.com,South,Mouse,Accessories,3,2100.0
919,2024-04-09,Pooja Chopra,pooja.chopra@example.com,South,Mouse,Accessories,3,2100.0
964,2023-02-16,Neha Singh,neha.singh@example.com,South,Mouse,Accessories,5,3500.0
988,2024-06-22,Simran Mehta,simran.mehta@example.com,South,Mouse,Accessories,1,700.0
88,2023-02-25,Neha Iyer,neha.iyer@example.com,North,Mouse,Accessories,3,2100.0
117,2024-10-26,Ravi Sharma,ravi.sharma@example.com,North,Mouse,Accessories,4,2800.0
119,2024-08-17,Amit Gupta,amit.gupta@example.com,North,Mouse,Accessories,1,700.0
150,2023-12-16,Arjun Chopra,arjun.chopra@example.com,North,Mouse,Accessories,5,3500.0
157,2024-07-01,Sneha Sharma,sneha.sharma@example.com,North,Mouse,Accessories,1,700.0
189,2024-11-01,Arjun Verma,arjun.verma@example.com,North,Mouse,Accessories,3,2100.0
239,2023-05-18,Rahul Sharma,rahul.sharma@example.com,North,Mouse,Accessories,2,1400.0
255,2023-08-03,Sneha Sharma,sneha.sharma@example.com,North,Mouse,Accessories,3,2100.0
286,2023-06-17,Rahul Reddy,rahul.reddy@example.com,North,Mouse,Accessories,3,2100.0
290,2024-05-01,Rahul Sharma,rahul.sharma@example.com,North,Mouse,Accessories,1,700.0
291,2023-07-27,Arjun Kumar,arjun.kumar@example.com,North,Mouse,Accessories,2,1400.0
327,2023-07-01,Amit Singh,amit.singh@example.com,North,Mouse,Accessories,5,3500.0
400,2024-05-18,Amit Mehta,amit.mehta@example.com,North,Mouse,Accessories,2,1400.0
427,2024-03-21,Karan Singh,karan.singh@example.com,North,Mouse,Accessories,3,2100.0
601,2024-05-15,Simran Mehta,simran.mehta@example.com,North,Mouse,Accessories,1,700.0
602,2023-12-17,Neha Singh,neha.singh@example.com,North,Mouse,Accessories,1,700.0
625,2024-10-14,Rahul Singh,rahul.singh@example.com,North,Mouse,Accessories,4,2800.0
628,2024-06-12,Amit Kumar,amit.kumar@example.com,North,Mouse,Accessories,3,2100.0
662,2024-03-19,Ravi Singh,ravi.singh@example.com,North,Mouse,Accessories,5,3500.0
726,2024-11-13,Ravi Gupta,ravi.gupta@example.com,North,Mouse,Accessories,5,3500.0
734,2023-01-03,Priya Kumar,priya.kumar@example.com,North,Mouse,Accessories,5,3500.0
786,2023-09-15,Simran Iyer,simran.iyer@example.com,North,Mouse,Accessories,3,2100.0
797,2024-10-13,Neha Reddy,neha.reddy@example.com,North,Mouse,Accessories,1,700.0
813,2024-12-28,Pooja Reddy,pooja.reddy@example.com,North,Mouse,Accessories,5,3500.0
820,2023-10-30,Arjun Chopra,arjun.chopra@example.com,North,Mouse,Accessories,5,3500.0
845,2023-10-31,Rahul Gupta,rahul.gupta@example.com,North,Mouse,Accessories,1,700.0
985,2024-10-02,Arjun Gupta,arjun.gupta@example.com,North,Mouse,Accessories,3,2100.0
